dia;peça;Medicao;Temperatura;Colaborador;Defeito?;Nome defeito
6;peca2;8.882229966939809;27.42834028362382;Sófocles;0;-
2;peca2;11.035807178401202;19.637691030622726;Sofocles;1;d2
1;peca2;10.998820317978774;20.29167203673637;Sófocles;1;d1
3;peca2;9.696733030074942;26.789673913006222;Homero;1;d9
4;peca2;9.264592848432088;25.739127752346207;Sófocles;0;-
3;peca1;14.249093936774162;24.485355895383453;Sofocles;1;d9
1;peca1;14.010403434297292;20.527145542874848;Hesiodo;1;d2
3;peca2;9.417172694144526;24.189972196927815;Hesiodo;0;-
6;peca2;9.05658722001201;26.246853543565187;Homero;0;-
6;peca2;9.021974923879517;26.079703528750237;Sofocles;0;-
2;peca1;13.998278688811885;20.28698461178636;Hesiodo;1;d5
6;peca2;9.034269255985373;26.60400784249254;Hesiodo;0;-
2;peca2;11.049472838844776;19.963757102251297;Homero;1;d3
1;peca2;11.155612331568843;20.31795345117057;Homero;1;d1
4;peca1;14.258377397967623;29.189358850290933;Sófocles;0;-
1;peca1;14.139509178821394;21.87076971204599;Homero;1;d1
7;peca1;14.903634072130552;28.71109904182477;Hesiodo;0;-
6;peca2;9.055702374781776;28.5958961400052;Sófocles;0;-
5;peca2;8.837470434638407;26.939152175473865;Sofocles;0;-
2;peca2;11.104496671394202;18.850527466889808;Sófocles;1;d3
2;peca1;13.932928359811703;18.755215578068622;Hesiodo;1;d7
7;peca1;14.907474684238965;27.261406386496205;Homero;0;-
3;peca2;9.324529176989328;25.725131348852678;Sófocles;0;-
7;peca2;9.265747260506762;28.106765093621;Sofocles;0;-
5;peca2;8.974002353016424;27.354672893267793;Hesiodo;0;-
6;peca2;9.04939256029839;28.48968745046635;Hesiodo;0;-
2;peca1;13.83251717616759;19.78582611793818;Sofocles;1;d5
6;peca1;14.86605890691623;27.14926954169503;Hesiodo;0;-
5;peca2;8.979298961448062;29.041500204419673;Sofocles;0;-
2;peca2;11.060872075448636;18.66854068592899;Sófocles;1;d3
5;peca1;14.91583973571608;26.56922801747838;Sófocles;0;-
6;peca1;14.889728470555209;26.292120928874144;Sofocles;0;-
7;peca1;14.911443332905444;25.81978356322921;Sofocles;0;-
7;peca2;8.795085559119595;26.50672158546111;Hesiodo;0;-
5;peca2;8.926096156607194;26.749927653390273;Sófocles;0;-
4;peca2;9.303345276559188;24.915945735754775;Homero;0;-
1;peca1;14.044916979800593;19.911079942245795;Hesiodo;1;d1
2;peca2;11.080228068442908;20.095463505786032;Homero;1;d3
2;peca2;10.913543017032495;19.036397690445895;Hesiodo;1;d2
3;peca1;14.321412917999751;22.66624906751852;Sófocles;0;-
7;peca1;14.8817454456054;27.087814574481495;Hesiodo;0;-
4;peca1;14.316082656014535;23.719979097454804;Hesiodo;0;-
7;peca1;14.89736996462146;28.395506884132548;Hesiodo;0;-
5;peca1;14.924656472407085;26.52465842106196;Homero;0;-
1;peca2;10.95924139754622;20.471568772978106;Hesiodo;1;d1
2;peca1;13.955565816762117;20.349323163651828;Hesiodo;1;d4
7;peca1;14.898128703519966;27.785165421193167;Sófocles;0;-
1;peca2;11.20747546569612;20.196947246314647;Sófocles;1;d1
2;peca2;11.166008457436753;18.699979287915596;Homero;1;d2
5;peca1;14.870061853590906;27.19410063215897;Hesiodo;0;-
7;peca2;9.018481274139818;26.812899317479875;Homero;0;-
6;peca2;9.009327305096269;27.857262853855257;Hesiodo;0;-
5;peca2;8.887014409509016;26.194109187064317;Sófocles;0;-
1;peca1;13.949349940358324;19.140076374562977;Homero;1;d1
4;peca1;14.287758171728585;23.638659090594086;Hesiodo;0;-
5;peca2;8.903965039497658;26.336618797727112;Sófocles;0;-
3;peca1;14.335801606348259;22.957677119275168;Hesiodo;0;-
1;peca2;10.999981746587103;18.584559764877156;Sófocles;1;d1
1;peca2;10.90996858186043;19.426408932767902;Sófocles;1;d2
3;peca2;9.461662968852888;23.52514215479326;Homero;0;-
2;peca1;14.035233054593036;19.5416898514454;Homero;1;d4
3;peca1;14.27583344884994;25.944063093321272;Hesiodo;0;-
3;peca1;14.337638867880957;26.6373610302793;Homero;1;d9
5;peca1;14.867241496083526;27.751429381995514;Homero;0;-
3;peca1;14.36932508454763;27.527538978952755;Homero;0;-
5;peca2;9.027761469938266;26.968926191872225;Homero;0;-
4;peca2;9.352124469776179;27.063763240790593;Homero;0;-
1;peca2;11.11378223382894;18.683595827483234;Sofocles;1;d1
5;peca2;8.819824660472614;26.8821121481256;Sofocles;0;-
2;peca1;13.84034091714383;19.917218576350475;Sofocles;1;d6
5;peca1;14.919567637964061;26.478912533306858;Homero;0;-
1;peca2;10.844284550758717;18.26995965962371;Homero;1;d1
3;peca2;9.389689151350437;24.037324344816618;Sofocles;0;-
1;peca2;11.129125421089928;19.357116312514766;Sofocles;1;d1
6;peca2;9.114930275542113;27.17873118367297;Hesiodo;0;-
7;peca2;8.98164484925008;29.28061781191772;Sófocles;0;-
4;peca1;14.302822219655024;25.01534084876325;Sofocles;0;-
2;peca1;14.043397119487318;20.24424334567537;Sófocles;1;d2
2;peca1;14.012218851699163;19.524537062479894;Hesiodo;1;d3
7;peca2;9.200813441751553;26.712306472856927;Homero;0;-
1;peca2;11.063763894101251;20.891914328651506;Hesiodo;1;d1
7;peca1;14.896683963156628;25.10030424564832;Sofocles;0;-
3;peca2;9.605870668923917;22.126886594240382;Hesiodo;0;-
6;peca2;9.146372920176608;26.62059834911567;Homero;0;-
4;peca2;9.519719878606328;22.32929788359214;Homero;0;-
7;peca2;9.043292021565293;26.677408793085856;Sófocles;0;-
4;peca2;9.513769968514412;20.133436868950156;Sófocles;0;-
6;peca2;8.988264293176705;27.112595109205728;Homero;0;-
7;peca2;8.933933522988747;27.854542034348903;Homero;0;-
6;peca2;8.950038818354667;27.494491881587045;Hesiodo;0;-
7;peca2;9.003689837211711;28.213965854510928;Hesiodo;0;-
4;peca2;9.568989753866354;25.03885744676305;Homero;0;-
5;peca1;14.876283001393041;28.211617206586663;Sofocles;0;-
6;peca1;14.89284781843919;27.02595607011217;Hesiodo;0;-
2;peca2;10.97233090577896;19.007718352229833;Hesiodo;1;d2
1;peca1;14.056676379829971;18.872504765085285;Sófocles;1;d1
6;peca2;8.996316001254607;24.864432222647274;Hesiodo;0;-
5;peca1;14.91768332467774;26.449053279215704;Sófocles;0;-
5;peca1;14.893911045301063;24.74110464275297;Sófocles;0;-
6;peca1;14.886492344028511;26.94519714009343;Sofocles;0;-
2;peca1;13.94489321791547;18.294250440763527;Sofocles;1;d5
5;peca1;14.909184085487151;28.64881648197293;Sófocles;0;-
4;peca2;9.42971876096648;25.12238764647149;Sofocles;0;-
5;peca1;14.891474315325997;28.507827333033582;Sofocles;0;-
5;peca2;9.049342664995235;26.01192068067493;Hesiodo;0;-
7;peca2;8.909770443021793;28.025051483460395;Homero;0;-
7;peca2;8.88328096571769;27.76171838672592;Sofocles;0;-
4;peca1;14.28551474403465;23.67347147466384;Hesiodo;0;-
5;peca1;14.885233657575585;27.233962240597396;Hesiodo;0;-
2;peca1;13.932879119126577;21.302877113299477;Sófocles;1;d3
6;peca1;14.923632490177875;27.584039650264383;Hesiodo;0;-
2;peca1;13.947662684594636;18.33083950420751;Sófocles;1;d3
3;peca2;9.742007839238957;23.361963563293415;Homero;0;-
1;peca1;14.048319942467463;19.27755357070841;Sofocles;1;d1
2;peca1;14.060445085237845;19.764549908211674;Hesiodo;1;d7
4;peca1;14.27545346183115;24.17226576928972;Sófocles;0;-
4;peca1;14.310966559480264;22.96796697006933;Homero;0;-
7;peca2;8.911814657897736;26.379407611159678;Sofocles;0;-
7;peca2;9.084824454399813;27.98610100985299;Homero;0;-
4;peca2;9.461381428478802;23.337786137138597;Homero;0;-
2;peca2;11.026040549397768;19.98464706514939;Sófocles;1;d2
6;peca2;9.064728390035437;25.479613874798645;Homero;0;-
6;peca2;9.135151534638533;26.041330172259133;Homero;0;-
5;peca1;14.90260627554519;25.655398683456887;Sófocles;0;-
7;peca2;8.998868494713934;27.55580410836881;Homero;0;-
2;peca1;14.182444802419766;20.377376721235304;Sofocles;1;d2
1;peca1;13.975204852783977;20.579612870299883;Homero;1;d1
2;peca1;14.0584703777298;19.922018289778133;Sofocles;1;d2
4;peca2;9.392976405878496;25.601389249848115;Sófocles;0;-
3;peca2;9.148342333896615;26.430511464699002;Homero;1;d8
7;peca1;14.920538305205877;28.480174091145418;Homero;0;-
2;peca1;14.042812077530886;18.763879657417743;Homero;1;d2
2;peca1;13.95781007293668;20.70320407491144;Sofocles;1;d5
6;peca1;14.926198261116019;26.40485292549956;Homero;0;-
2;peca2;11.193633195411355;19.388571047426495;Homero;1;d2
7;peca2;8.965913391863054;27.30967186003027;Homero;0;-
4;peca2;9.31276509359071;26.814448828339945;Sófocles;0;-
6;peca1;14.897351657687853;26.23654775296516;Homero;0;-
1;peca1;14.04405788963443;21.477799345855377;Sófocles;1;d1
2;peca1;14.010945671067999;18.586227670773226;Sófocles;1;d3
7;peca2;8.984107085832074;28.094754853458383;Sófocles;0;-
6;peca2;8.904503693758368;27.035175983437465;Hesiodo;0;-
6;peca1;14.898967380838458;27.444034662565315;Hesiodo;0;-
3;peca2;9.498918555259818;19.867063114052005;Sófocles;0;-
2;peca1;13.993506979413828;21.2847846637255;Sofocles;1;d3
2;peca1;14.111534530473344;18.07720709573746;Sofocles;1;d3
2;peca2;11.095199544576158;20.2665366472835;Homero;1;d2
1;peca1;14.07943068561171;20.759173499303444;Hesiodo;1;d1
6;peca1;14.9165943477986;27.331587016793026;Sofocles;0;-
4;peca1;14.343721764336301;26.254391746521332;Sófocles;0;-
5;peca2;9.029724243471144;27.032621140899867;Sófocles;0;-
3;peca1;14.239263149073208;20.93933442566702;Hesiodo;0;-
7;peca1;14.924547672136123;27.447690134878346;Homero;0;-
2;peca2;11.043937779274607;20.731804599134534;Hesiodo;1;d2
5;peca2;9.143957351714501;26.30842650406083;Hesiodo;0;-
3;peca2;8.977881714715059;28.241123288725404;Sofocles;0;-
6;peca1;14.896358398718888;26.653479112737596;Homero;0;-
1;peca2;11.038052535805784;20.194475092448716;Homero;1;d2
7;peca1;14.883994744901559;26.24868311642244;Sofocles;0;-
5;peca1;14.881711546725986;27.2785900152436;Hesiodo;0;-
2;peca1;14.029708668950128;20.73779510633927;Sofocles;1;d2
4;peca1;14.273269543306942;24.162339083955132;Sófocles;0;-
6;peca2;9.062021424004369;26.912481332291264;Homero;0;-
1;peca2;11.036047520711177;18.47806143614797;Sófocles;1;d1
5;peca1;14.914873696050067;26.5578069230994;Homero;0;-
6;peca2;8.989215174462007;27.23322357331547;Homero;0;-
3;peca1;14.295674057523645;25.12789000682551;Sofocles;0;-
2;peca1;13.90403925196427;22.25846117577249;Sófocles;1;d3
4;peca1;14.292697973269089;25.276561277021365;Homero;0;-
3;peca1;14.329083594787535;24.33456640171987;Sófocles;0;-
7;peca1;14.929967082060681;27.002059515026225;Sófocles;0;-
5;peca1;14.917132391573967;24.92902047953083;Sófocles;0;-
2;peca2;10.977422737241985;18.54766569818391;Hesiodo;1;d2
5;peca1;14.894670317222186;26.88031967906544;Hesiodo;0;-
4;peca1;14.284688197140449;21.906802986419827;Sófocles;0;-
7;peca2;9.007013294550303;27.22272076857121;Homero;0;-
2;peca2;11.029749872127343;20.490779032371293;Homero;1;d3
2;peca1;14.112076632007264;20.17906998960564;Hesiodo;1;d4
6;peca2;8.914739257326534;24.994990339841376;Sófocles;0;-
1;peca1;14.123144177749264;16.982339507874407;Homero;1;d1
2;peca1;13.921294031937311;20.967212365010777;Homero;1;d2
4;peca1;14.301690621251797;17.811948535293162;Hesiodo;0;-
7;peca1;14.943896955378497;28.147667629495192;Sofocles;0;-
4;peca2;9.806488576709674;26.530999343748697;Homero;0;-
7;peca1;14.915796517978077;27.20830569466357;Hesiodo;0;-
1;peca2;11.04535171850783;19.606241115709594;Sófocles;1;d1
4;peca1;14.207790659823546;20.992292400480466;Hesiodo;0;-
2;peca1;13.990170686007414;18.571689437752934;Hesiodo;1;d4
6;peca2;9.042000263758023;26.964213032846132;Sofocles;0;-
4;peca1;14.30947865135126;25.92933920635214;Sofocles;0;-
6;peca1;14.887102654288189;27.60926625959354;Homero;0;-
1;peca2;10.96415251143425;19.009286500200044;Homero;1;d1
5;peca2;8.931366577201748;26.312996007758425;Sofocles;0;-
6;peca1;14.90046601807442;25.619913305588145;Hesiodo;0;-
3;peca2;9.535294678817483;26.585934296267954;Hesiodo;0;-
7;peca2;8.792319598033792;28.442190198316112;Sofocles;0;-
6;peca2;9.13358575719923;25.883436731497106;Sofocles;0;-
4;peca2;9.514346184579836;23.91232426191563;Sófocles;0;-
6;peca1;14.867756571114569;26.512217470571546;Homero;0;-
7;peca1;14.938852470334124;27.20458976837687;Hesiodo;0;-
7;peca1;14.909170743086422;28.255503931784393;Homero;0;-
6;peca2;8.981639343934376;26.79654042806006;Sófocles;0;-
1;peca1;14.017882069334451;20.793721032153112;Sofocles;1;d1
4;peca2;9.562069968168432;25.25093449321839;Sofocles;0;-
7;peca1;14.880412062434193;27.28138347349107;Hesiodo;0;-
4;peca2;9.678599023069365;25.931853076453415;Sofocles;0;-
3;peca1;14.209092210126347;24.264956151647745;Homero;0;-
5;peca1;14.88947594802574;26.21034118460755;Sofocles;0;-
6;peca2;9.006440167196494;28.638025882274313;Homero;0;-
1;peca1;13.946214210130925;20.634323107652037;Homero;1;d1
2;peca1;14.074703876339743;19.993790722393506;Hesiodo;1;d4
2;peca1;14.065275585342476;20.384875895427374;Sofocles;1;d2
7;peca2;9.048617587531522;26.034820921096202;Homero;0;-
4;peca1;14.29191818855507;27.23840377020162;Sófocles;0;-
1;peca1;13.89147372376652;18.156901849168932;Homero;1;d1
2;peca1;14.052672452252956;19.215015620597637;Hesiodo;1;d6
4;peca2;9.44277726657979;23.59062055504518;Hesiodo;0;-
3;peca1;14.248475965163644;18.70941409645045;Hesiodo;0;-
7;peca1;14.923251126447346;25.26312108341692;Hesiodo;0;-
4;peca2;9.42299331742686;25.662489408094444;Sofocles;0;-
1;peca1;14.132152260261135;19.816696798396606;Sófocles;1;d1
1;peca1;14.027130358323717;20.755829607884213;Homero;1;d2
5;peca1;14.901723351411068;27.485968816258858;Homero;0;-
6;peca1;14.885322278323635;27.89049351560212;Homero;0;-
7;peca1;14.889770892823012;26.254052654173645;Sófocles;0;-
6;peca2;8.970157763123531;28.795870902982884;Sófocles;0;-
5;peca1;14.889110127219592;25.573522329215365;Sófocles;0;-
4;peca1;14.220063864962599;23.927564877866015;Hesiodo;0;-
7;peca2;8.91980957350611;28.401302448322642;Hesiodo;0;-
2;peca2;10.95895045819322;19.363727429652293;Hesiodo;1;d5
1;peca2;11.100135067514216;21.743817001895625;Homero;1;d2
5;peca2;8.929108314603013;26.024861291256354;Homero;0;-
3;peca2;9.763114738910664;25.439867674415062;Sófocles;0;-
1;peca2;10.996373186247643;19.60640915294738;Hesiodo;1;d2
6;peca2;9.032759410262086;24.322749539849777;Homero;0;-
7;peca1;14.914824097527609;27.389480044105994;Sófocles;0;-
6;peca2;8.940107337946584;26.611510339892206;Sófocles;0;-
7;peca1;14.900746657950336;27.38051519284435;Homero;0;-
2;peca1;14.02809387892727;19.466776182753797;Hesiodo;1;d2
7;peca2;9.146989376172568;26.583876843274357;Sófocles;0;-
1;peca2;11.043188832898787;20.721603447490864;Sófocles;1;d2
2;peca1;14.082805768706693;21.17959549299632;Sófocles;1;d8
3;peca1;14.314602616560132;22.388520110336483;Homero;0;-
1;peca2;10.973883598813078;18.965489659593093;Sófocles;1;d1
4;peca2;9.79886051508882;25.81045980828776;Sofocles;0;-
1;peca1;14.069510113370313;18.56800267856238;Hesiodo;1;d2
5;peca1;14.89685324507557;26.450687910936868;Hesiodo;0;-
2;peca1;14.085645940155883;17.390091315596564;Sofocles;1;d2
5;peca2;9.11701619208486;26.717932113630415;Hesiodo;0;-
6;peca2;9.060507397873042;28.527960272750903;Hesiodo;0;-
7;peca2;9.146045487472337;28.27444463166304;Hesiodo;0;-
6;peca1;14.943153736322495;25.854230187438812;Homero;0;-
5;peca1;14.904092098656884;28.118788759134347;Homero;0;-
4;peca1;14.289781518646818;21.638504116712635;Sófocles;0;-
4;peca2;9.509098801311985;24.521645256710155;Hesiodo;0;-
2;peca2;11.135757915484053;17.78152416142896;Hesiodo;1;d3
2;peca2;11.03135469136355;20.495078561955456;Homero;1;d2
3;peca1;14.305336276600102;24.249693501714088;Sófocles;0;-
1;peca2;11.044504921124814;19.82633828545212;Sófocles;1;d1
6;peca1;14.8788151524247;27.938795440158493;Hesiodo;0;-
2;peca2;11.2569033821929;19.69904412286001;Sofocles;1;d6
2;peca1;14.008879196672048;21.07457018021098;Sofocles;1;d2
3;peca1;14.275449279639698;22.438352325698308;Homero;1;d9
6;peca1;14.897934305193457;24.821323166322237;Homero;0;-
3;peca1;14.251398019880929;21.05843380586932;Homero;0;-
6;peca2;8.958290899501018;28.635496572211366;Sófocles;0;-
6;peca1;14.903271698763099;28.19777348061593;Sófocles;0;-
5;peca2;8.911783587121176;26.18186517187934;Sofocles;0;-
1;peca1;13.973403813730783;20.2365949323172;Hesiodo;1;d2
5;peca1;14.898930082136031;28.64909729680293;Homero;0;-
5;peca2;8.953678705741488;25.50301937147365;Homero;0;-
7;peca1;14.917644711901438;28.86762730689366;Homero;0;-
7;peca2;8.994950527848102;27.261473294195667;Homero;0;-
5;peca2;8.811058019451336;26.294395917375642;Sofocles;0;-
3;peca1;14.295962457474747;23.78504993899728;Homero;1;d8
6;peca1;14.878505646681003;27.47174397153383;Hesiodo;0;-
7;peca1;14.883837632477716;27.220996959853494;Hesiodo;0;-
6;peca1;14.906810294767283;26.31542197393717;Sofocles;0;-
5;peca2;9.19742184920938;27.518831740386847;Homero;0;-
4;peca2;9.75691062206667;24.307996026011665;Sófocles;0;-
4;peca1;14.273112205273575;21.445263514519343;Sofocles;0;-
1;peca1;14.050298578882677;19.10215547075525;Homero;1;d1
1;peca1;13.99330773103508;20.05055555561748;Sófocles;1;d1
4;peca2;9.406732985658797;23.177218945921062;Sofocles;0;-
7;peca1;14.897650543898882;28.233530242406044;Sófocles;0;-
7;peca2;8.93524154837188;27.437016788877862;Hesiodo;0;-
5;peca2;9.215280572978338;26.733739005283418;Sófocles;0;-
6;peca1;14.860749994327627;25.658720907075967;Homero;0;-
6;peca1;14.904924390231306;26.478526870233054;Hesiodo;0;-
3;peca2;9.455187158752636;22.199189276122983;Homero;0;-
3;peca2;9.358269602075566;25.985682247920963;Sófocles;0;-
2;peca2;10.784747116636332;22.066129094364538;Hesiodo;1;d4
4;peca2;9.297060461385744;26.627037817060994;Sofocles;0;-
1;peca1;13.950604915444707;20.262879321745128;Homero;1;d1
7;peca2;8.974665619878516;27.18468198438312;Hesiodo;0;-
1;peca2;11.215432613679022;19.258978264789306;Sofocles;1;d1
6;peca1;14.875450786598563;26.300849082808785;Hesiodo;0;-
1;peca2;10.844234972928716;19.334362920400366;Sófocles;1;d2
6;peca2;8.803981810424906;27.00378242214214;Homero;0;-
4;peca2;9.683683858891523;24.79173942209834;Sofocles;0;-
1;peca1;13.891825043481404;20.727505633178634;Sófocles;1;d1
2;peca1;14.014065591252535;20.823326082843295;Sófocles;1;d3
1;peca1;14.13422909445833;19.372743254949697;Sófocles;1;d2
3;peca1;14.283345309712024;25.29075003300206;Hesiodo;1;d9
3;peca1;14.306325841948853;24.304408061156398;Sofocles;0;-
4;peca2;9.243174556880492;24.912804913947085;Sófocles;0;-
2;peca1;13.97515370084145;20.911759154893346;Homero;1;d2
7;peca1;14.887420996533328;27.629042655363023;Sófocles;0;-
1;peca1;14.08515232399266;20.67373061264498;Sofocles;1;d1
4;peca2;9.577542012833536;27.2655627368122;Homero;0;-
7;peca1;14.879745942469668;27.55567496610216;Hesiodo;0;-
1;peca2;11.091717558283626;18.937477220050397;Sófocles;1;d1
2;peca1;13.935508126117254;18.07165127160336;Homero;1;d2
2;peca2;11.050594951881209;20.529388921824477;Hesiodo;1;d4
6;peca2;8.865613271950176;26.543669941197937;Hesiodo;0;-
1;peca1;13.987642661937798;18.696815381396206;Sofocles;1;d1
6;peca1;14.885712452745166;27.31480408205632;Homero;0;-
6;peca1;14.913853630599892;26.8433432580064;Sofocles;0;-
6;peca2;8.955683441467134;26.60790577543324;Sofocles;0;-
6;peca1;14.889285981839679;26.4407134527249;Sófocles;0;-
3;peca2;9.271113050854645;25.966015537616794;Sofocles;1;d8
5;peca2;8.917391558431753;28.43068289893369;Sofocles;0;-
1;peca2;11.062601619349856;22.085252545571716;Sófocles;1;d1
4;peca2;9.356873460218582;22.771863992370744;Sófocles;0;-
1;peca2;10.979597868465103;21.028752331027952;Sofocles;1;d1
7;peca2;9.149846572846858;25.00204099893465;Sofocles;0;-
4;peca2;9.642821209627673;23.51929827141963;Hesiodo;0;-
7;peca1;14.876390594457481;28.10668034438115;Sófocles;0;-
7;peca1;14.925032991681137;26.70676628565077;Sofocles;0;-
4;peca1;14.257747627741361;19.693302724697684;Hesiodo;0;-
3;peca2;9.491544913086088;23.746461283312907;Homero;0;-
3;peca2;9.43039591106973;27.319351509925568;Hesiodo;0;-
5;peca1;14.918959355891023;27.869706235834638;Hesiodo;0;-
7;peca1;14.895331733335274;26.67751496240655;Sofocles;0;-
4;peca2;9.50078168648905;26.433012039224817;Sófocles;0;-
1;peca2;11.086402950800057;20.75278971630288;Hesiodo;1;d1
4;peca1;14.23743054375314;24.25977303183362;Sófocles;0;-
6;peca2;9.056752805905862;27.136522594704342;Homero;0;-
2;peca2;11.081300963160313;18.736637384843256;Sofocles;1;d4
3;peca1;14.280354694933434;21.16901969155974;Hesiodo;0;-
6;peca1;14.90657525226166;26.79308985041326;Sofocles;0;-
2;peca1;13.91595093560075;19.84019755834798;Sofocles;1;d4
2;peca1;13.927696513012206;18.254915705103386;Sofocles;1;d5
1;peca2;11.014453101374883;21.33239520791137;Hesiodo;1;d1
5;peca2;9.069112377831846;26.949000611120734;Sófocles;0;-
6;peca2;9.049410518518776;26.46403977977568;Sófocles;0;-
2;peca1;14.066469788087229;20.739277029007493;Sofocles;1;d2
3;peca2;9.520988509633476;22.627827521975938;Sófocles;0;-
3;peca1;14.312489977375948;24.18164663699937;Sofocles;1;d8
3;peca1;14.292123144733669;23.87204495313427;Sófocles;0;-
5;peca2;9.008078427593617;27.260052100585433;Sófocles;0;-
6;peca2;8.977854088394746;27.082784658871173;Sofocles;0;-
3;peca1;14.368363946483296;24.754767318681132;Sófocles;0;-
2;peca2;11.070797881170297;19.465847061920442;Sófocles;1;d2
2;peca1;13.962424835515428;19.286892791779326;Hesiodo;1;d2
2;peca1;14.039231949811924;19.6753351340755;Hesiodo;1;d3
5;peca1;14.88466124904405;27.667047274292486;Sófocles;0;-
2;peca2;11.04859949784635;19.150837851443118;Homero;1;d5
3;peca1;14.31297136564724;24.811778282757437;Sófocles;0;-
3;peca2;9.397682552098539;22.9026918563381;Sófocles;0;-
3;peca2;9.55555199563738;24.855611619211192;Homero;0;-
5;peca1;14.876202734193575;26.384499379969512;Sófocles;0;-
1;peca1;13.827921029518496;20.11374580906065;Hesiodo;1;d1
3;peca2;9.459337317773954;28.089003518531168;Homero;0;-
4;peca2;9.608727199341418;22.799733963424234;Sofocles;0;-
5;peca2;8.971013003678696;25.51824788849993;Hesiodo;0;-
7;peca1;14.884579839636665;26.507199428909967;Sófocles;0;-
6;peca2;8.873649817324658;28.965039826727978;Sófocles;0;-
7;peca2;8.905904896356663;26.644374555799036;Hesiodo;0;-
1;peca2;10.988249532191732;17.798600799652217;Sófocles;1;d2
7;peca1;14.852997857646226;27.386214911178538;Sófocles;0;-
2;peca1;13.996214288072009;20.254615986630256;Hesiodo;1;d5
6;peca2;9.004905539907078;26.989312583400093;Hesiodo;0;-
5;peca2;8.9560140776251;27.109331009739837;Sofocles;0;-
6;peca1;14.941092170077265;26.905244663759625;Hesiodo;0;-
5;peca1;14.882804209208677;26.188880505096545;Sofocles;0;-
5;peca1;14.891075570028027;26.08712927543625;Homero;0;-
5;peca1;14.897995046637805;24.88973907561083;Sófocles;0;-
7;peca2;8.98164501994538;25.284124540047948;Homero;0;-
6;peca2;8.950005207055375;24.10728620732238;Homero;0;-
4;peca2;9.446886555998114;21.67782204812882;Hesiodo;0;-
6;peca1;14.902847381440626;27.37485819869654;Sófocles;0;-
2;peca1;13.881138114240189;21.707476735972293;Homero;1;d5
5;peca1;14.864917846298521;27.264401618237734;Sófocles;0;-
4;peca1;14.216701824193708;27.032580660617818;Sófocles;0;-
5;peca1;14.89247203859149;27.434698549431136;Sófocles;0;-
2;peca1;14.014870910312634;19.749128680740686;Sófocles;1;d3
3;peca2;9.769357010612241;22.086334218902337;Sófocles;0;-
4;peca2;9.544624745333282;26.02427073478277;Homero;0;-
2;peca1;13.823591804121275;19.97477936955956;Hesiodo;1;d7
2;peca2;11.093256715008968;19.061984534643337;Sófocles;1;d3
6;peca1;14.89340602557627;26.161324661257815;Sofocles;0;-
5;peca1;14.923017811316251;27.020431208763654;Sófocles;0;-
2;peca1;14.071002790099447;20.08409209255337;Sófocles;1;d2
4;peca2;9.842948116934359;18.029408852067878;Hesiodo;0;-
4;peca1;14.256189487219986;22.675556845486717;Sofocles;0;-
4;peca1;14.308160732267352;22.97805625418066;Hesiodo;0;-
3;peca1;14.311109980272917;24.066976630940975;Homero;0;-
6;peca1;14.864416771986027;26.54296480555687;Sofocles;0;-
3;peca2;9.696008125087518;23.75039863909881;Homero;0;-
3;peca2;9.780796432827872;22.4637030744809;Sófocles;0;-
4;peca2;9.650620298084565;21.647512824695852;Sófocles;0;-
1;peca2;10.965951452909223;21.470146366563604;Hesiodo;1;d1
1;peca1;13.981669098738632;19.610126210569426;Sófocles;1;d2
7;peca2;9.024238477282502;28.677113105075485;Sófocles;0;-
3;peca1;14.275492104270846;19.75490247448627;Hesiodo;0;-
4;peca1;14.30611363338601;23.07683355390325;Sófocles;0;-
5;peca1;14.895398244963094;27.418030163290346;Sofocles;0;-
7;peca2;9.164202481617831;26.384554633503452;Sofocles;0;-
3;peca1;14.350520477994898;24.481939342658873;Sofocles;0;-
2;peca1;13.973871565430672;19.349775225880872;Homero;1;d4
5;peca1;14.907683441444677;26.617057963965877;Homero;0;-
1;peca2;10.961813248465742;20.219343118077514;Sófocles;1;d1
1;peca2;11.00491406196892;21.458549288077123;Homero;1;d1
6;peca1;14.882835354785334;28.395691490766165;Sófocles;0;-
2;peca2;10.799325430246933;19.474419056122848;Sófocles;1;d2
3;peca2;9.409540193534715;23.790798685600432;Hesiodo;0;-
7;peca2;8.729515701910405;27.56519547943247;Sofocles;0;-
1;peca2;10.926163433237186;19.879621797779777;Homero;1;d1
6;peca1;14.855174550565598;28.55669374758706;Sófocles;0;-
2;peca2;10.987814102253445;19.05097426692569;Sofocles;1;d2
3;peca1;14.361674677557863;26.647681747492605;Homero;0;-
6;peca2;9.025070746489225;26.53953734486365;Sofocles;0;-
7;peca1;14.918285584278545;26.536585884699633;Hesiodo;0;-
2;peca1;14.064528406991238;19.267147849811547;Homero;1;d2
6;peca1;14.872498175784248;27.364237322401063;Homero;0;-
4;peca2;9.780184310635542;25.481116743155447;Sófocles;0;-
6;peca2;8.913022924216763;27.326898620734816;Sófocles;0;-
1;peca1;14.039663743884814;20.59579599013153;Hesiodo;1;d1
6;peca2;8.948684140505701;27.471836122165577;Homero;0;-
4;peca2;9.428319040697197;21.264548224973137;Sofocles;0;-
2;peca2;11.083746436064882;20.090208616705134;Sofocles;1;d7
6;peca2;8.981151223083712;28.41952442098442;Sófocles;0;-
3;peca2;9.400289072773203;24.347324829415353;Hesiodo;0;-
5;peca1;14.858659276719306;26.3322200138094;Sófocles;0;-
